Title,Director,Cast,Genre,Music,year,language,industry
Plus,Gadda Viji,"Anant Nag, Sudharani, Chetan Chandra, Rithesh, Shalini Vadnikatti, P. Ravi Shankar, Achyuth Kumar",Suspense Drama,,2015,Kannada,Sandalwood
Ganga,Sai Prakash,"Malashri, Ravi Chethan, Srinivasa Murthy, Suchendra Prasad, Pavitra Lokesh",Action,,2015,Kannada,Sandalwood
Ring Road Suma,Priya Belliyappa,"Khushie, Nikita Thukral, Duniya Vijay, Avinash, Malavika Avinash",Crime drama,,2015,Kannada,Sandalwood
Vascodigama,Madhuchandra,"Kishore, Parvathy Nair, Suchendra Prasad",Comedy,,2015,Kannada,Sandalwood
Bettanagere,Mohan Gowda Bettanagere,"Sumanth Shailendra, Akshay, Nayana, Vinod Kambli, Avinash, Achyuth Kumar, Bullet Prakash",Crime-thriller,,2015,Kannada,Sandalwood
Kaada Haadiya Hoogalu,L. N. Mukunda Raj,"Siri Gowri, Prakash Urs, Venkata Raju, Nagathihalli Chandrashekar, B Suresh, K V Nagaraja Murthy",Children's,,2015,Kannada,Sandalwood
Kanchana,Vijay Surana,"Rahul, Roopa Nataraj, Vijay Chendur, Hemanth, Hanumanthe Gowda, Geetha, Roopa Gowda",Horror,,2015,Kannada,Sandalwood
Mana Mechhida Bangaru,Sai Prakash,"Bangaru Hanumanthu, Roja, P. Ravi Shankar, Srinivasa Murthy, Ramesh Bhat, Sadhu Kokila, Shobhraj, Shashikala",Romance,,2015,Kannada,Sandalwood
Mumtaz,Raghava Murali,"Dharma Keerthiraj, Sharmila Mandre, Keerthiraj, Chikkanna, M. S. Umesh, Rockline Sudhakar, Darshan",Romance,,2015,Kannada,Sandalwood
Thippaji Circle,Aditya Chikkanna,"Pooja Gandhi, Suresh Sharma, Dhruva Sharma, Neha Patil, Bhavya, Anitha Bhat",Biographical drama,,2015,Kannada,Sandalwood
Madam Helida Kathe,Bhadravathi Ramakrishna D Dasharath,"Baby Sanjana, Master B N Chethan, Master Bharath, Master Sumukha, Master Bharani, Mandeep Roy, Mukhyamantri Chandru, Amrutha Katti",Children's,,2015,Kannada,Sandalwood
Ouija,Rajkumar Reddy,"Bharath, Shraddha Das, Madhuri Itagi, Gayathri Iyer, Kadambari Jethwani, Avinash, Sayaji Shinde",Supernatural horror,,2015,Kannada,Sandalwood
Rakshasi,Ashraf,"Navarasan, Sindhu Lokanath, G. K. Reddy, Kuri Pratap, Sujith",Horror,,2015,Kannada,Sandalwood
Sri Sai,Sai Prakash,"Harish Raj, Naveen Krishna, Sai Prakash, Roja, Disha Poovaiah, Srinivasa Murthy, Ramesh Bhat, Bank Janardhan",Devotional,,2015,Kannada,Sandalwood
Vamshodharaka,Aditya Chikkanna,"Vijay Raghavendra, Meghana Raj, Naveen Krishna, Lakshmi, Srinivasa Murthy",Drama,,2015,Kannada,Sandalwood
Ramleela,Vijay Kiran,"Chiranjeevi Sarja, Amulya, Sanjjanaa, Urvashi, Sadhu Kokila, Rangayana Raghu",Romantic,,2015,Kannada,Sandalwood
Baa Naale Baa,T. K. Arasu,"Ajith Kumar, Suvarna, Dharani, Harshitha, Shobhraj, Ramesh Surya, Bank Janardhan",Thriller,,2015,Kannada,Sandalwood
Octopus,P. Annayya,"Kishore, Yagna Shetty, Thilak Shekar, Tara, Ashwini, Jai Jagadish, Bullet Prakash",Action,,2015,Kannada,Sandalwood
Bengaluru 560023,Pradeep Raj,"Karthik Jayaram, Chandan Kumar, Dhruv, Rajeev, Sanjjanaa, Shivani",Sports Comedy,,2015,Kannada,Sandalwood
Boxer,Preetham Gubbi,"Dhananjay, Kruthika Jayakumar, Charandeep, Rangayana Raghu, Sumithra",Action,,2015,Kannada,Sandalwood
Mamu Tea Angadi,A. Paramesh,"Varun Kumar, Abhishek, Rithesh, Mahesh Raj, Sangeetha Bhat, Rashi Singh, Archana Singh",Drama,,2015,Kannada,Sandalwood
Shambo Mahadeva,Mysore Manju,"Akash, Neha Patil, R. N. Sudarshan, Sathyajith, Shobharaj, Vijanath Biradar, Ganesh Rao",Drama,,2015,Kannada,Sandalwood
1st Rank Raju,Naresh Kumar H. N.,"Gurunandan, Apoorva Gowda, Thanishka Kapoor, Ananth Nag, Achyuth Kumar, Sudha Belavadi, Sadhu Kokila",Comedy drama,,2015,Kannada,Sandalwood
Alone,JKS,"Simran, Nikesha Patel, Vasishta N. Simha, Iniya, Ganesh Prasad, Bullet Prakash, Tabla Nani, Dilip, Avinash",Thriller,,2015,Kannada,Sandalwood
Pattabhisheka,KSR,"Yuvraj Kalyankumar, Gowri Nair, Khushi, R T Rama",Drama,,2015,Kannada,Sandalwood
Rocket,Shivashashi,"Sathish Ninasam, Aishani Shetty, Achyuth Kumar, Nagendra Shah, Padmaja Rao",Action romance,,2015,Kannada,Sandalwood
The Plan,Keerthi,"Ananth Nag, Kousthubh Jayakumar, Hemanth, Sriram, Jagadish, Sanath, Gauthami, Harish Roy, Ramesh Bhat",Action thriller,,2015,Kannada,Sandalwood
Care of Footpath 2,Kishan Shrikanth,"Deepp Pathak, Avika Gor, Dingri Naresh, Esha Deol, Kishan Shrikanth, Karthik Jayaram, Anees Bazmee, Shivaram",Drama,,2015,Kannada,Sandalwood
Gowdrudugru,Venkateshwara Reddy E,"Santhosh, Gopikrishna, Ravi Shankar, Shilpa Ashwi, Priyanka Malnad, Pooja, Bullet Prakash",Drama,,2015,Kannada,Sandalwood
Manitha,Savitha Bernard,"Shailesh, Bhagyashree, Ashwini, Bharath, Adugodi Srinivas, Dingri Nagaraj, Shivakumar",Children's,,2015,Kannada,Sandalwood
Minchagi Nee Baralu,Randeep Shantharam Mahadik,"Diganth, Kriti Kharbanda, Ramesh Bhat, Dilip Raj, Archana, Sihi Kahi Chandru",Romance,,2015,Kannada,Sandalwood
Rathaavara,Chandrashekar Bandiyappa,"Sri Murali, Rachita Ram, Ravi Shankar, Chikkanna, Sadhu Kokila, Charan Raj",Action thriller,,2015,Kannada,Sandalwood
Aadhya,Vinod Kumar. J,"Bharath Gowda, Gouthami Jadhav, Neelan Reddy, Anil Reddy, Ganesh, Harsha, Richard D’Cruze, Faith Pereira, Harisutha",Action,,2015,Kannada,Sandalwood
Cigarette,Shankar,"Nagashekar, Nagendra, Roopashri, Rakshitha Ponnamma, Sadhu Kokila",Comedy Drama,,2015,Kannada,Sandalwood
Jaathre,Ravitheja,"Chetan Chandra, Aishwarya Nag, Ramesh Bhat, Shobharaj, Usha Bhandari",Drama,,2015,Kannada,Sandalwood
Sharp Shooter,Ghouse Peer,"Diganth, Sangeetha Chauhan, Chikkanna, Lakshmi, Achyuth Kumar, Sudharani, Bhajarangi Lokesh",Action Comedy,,2015,Kannada,Sandalwood
Flop Director,Durga Prasad,"Sanjeev, Rachana Gowda, Santhosh, Honnavalli Krishna",Romance,,2015,Kannada,Sandalwood
Huccha Venkat,Huccha Venkat,"Huccha Venkat, Kavitha Bist, Sudarshan, Shailashree, Keerthiraj, Ramesh Bhat, M.S. Umesh",Romance,,2015,Kannada,Sandalwood
Prema Pallakki,V.Sudhakar Shetty,"Vikram, Ashwini Chandrashekar, Ananth Nag, Bhavya, Achyuth Kumar, Ramesh Bhat",Romance,,2015,Kannada,Sandalwood
Masterpiece,Manju Mandavya,"Yash, Shanvi Srivastava, Suhasini Maniratnam, Chikkanna, P. Ravi Shankar, Achyuth Kumar",Action-romance,,2015,Kannada,Sandalwood
Nigooda Rahasya,M. D. Kowshik,"Charan Raj, Ranadheer, Nayana Krishna, Sunder Raj",Mystery thriller,,2015,Kannada,Sandalwood
Om Sharanam Ayyappa,Sharath,"Vishnu Vallabha, Shweta Rao, Ganesh Rao, Ratnamala, Master Tushar, Rekha Das, M N Suresh, Master Aditya",Devotional,,2015,Kannada,Sandalwood
Mr. Premi,D. Shivalinga,"Kushal Raj, Leona Lishoy, Tejaswini, Sai Kumar, Kuri Prathap, Chikkanna, Petrol Prasanna",Romance,,2015,Kannada,Sandalwood
Ishtartha,Pran,"Vijay Subramanya, Sripriya Bopayya, Sujith, Killer Venkatesh, Ramesh Pandith, Bank Janardhan",Drama,,2016,Kannada,Sandalwood
Kathe Chitrakathe Nirdeshana Puttanna,Srinivasa Raju,"Komal Kumar, Priyamani, Pooja Gandhi, P. Ravi Shankar, Sadhu Kokila, Doddanna",Comedy – thriller,,2016,Kannada,Sandalwood
Killing Veerappan,Ram Gopal Varma,"Shiva Rajkumar, Parul Yadav, Yagna Shetty, Sanchari Vijay, Sandeep Bharadwaj",biographical film – crime thriller,,2016,Kannada,Sandalwood
Dynamic,Seetharam Bhat,"Karthik Samag, Navya Rao, Vijay Jetty, Dushyanth Chakravarthi, Sushma, Alisha, Harish Kalal, Muni Shetty",Action,,2016,Kannada,Sandalwood
Maduveya Mamatheya Kareyole,Kaviraj,"Suraj Gowda, Amulya, Ananth Nag",Romance,,2016,Kannada,Sandalwood
Last Bus,S. D. Arvind,"Avinash Narasimharaju, Meghashree Bhagavatar, Manasa Joshi, Samarth Narasimharaju, Deepak P. I",Horror – thriller,,2016,Kannada,Sandalwood
Parapancha,Krish Joshi,"Ragini Dwivedi, Diganth, Ananth Nag, Rangayana Raghu, Yogaraj Bhat, Bhavana Rao, Anitha Bhat, K. S. L. Swamy, H. G. Dattatreya, V. Manohar",Romance drama,,2016,Kannada,Sandalwood
Tharle Nan Maklu,Rakesh,"Yathiraj, Nagashekar, Shubha Poonja",Comedy,,2016,Kannada,Sandalwood
Thili Neeru,Yogaraj,"Yogaraj, Swathi, Lakshmiraj Shetty, Anusha",Romance,,2016,Kannada,Sandalwood
Mast Mohabbat,Mohan Malagi,"Prem Kumar, Poonam Bajwa, Chikkanna, Sadhu Kokila, Naveen Krishna",Romance,,2016,Kannada,Sandalwood
Ricky,Rishab Shetty,"Rakshit Shetty, Hariprriya, Kishore, Achyuth Kumar",Crime thriller,,2016,Kannada,Sandalwood
Viraat,H. Vasudeva,"Darshan, Vidisha Srivastav, Chaithra Chandranath, Isha Chawla, P. Ravi Shankar, Suhasini Maniratnam, Sumalatha, Sadhu Kokila",Action,,2016,Kannada,Sandalwood
Bhagyaraj,Deepak Madhuvanahalli,"Mahesh, Jahnavi Kamath, Sanketh Kashi, Nagendra Shah, Sudhakar, Mimicry Gopi, Roopesh Kumar",Romance,,2016,Kannada,Sandalwood
Devara Naadalli,B. Suresha,"Prakash Raj, Achyuth Kumar, Disha Ramesh, Mandya Ramesh, Manu Hegde, Sihi Kahi Chandru",Drama,,2016,Kannada,Sandalwood
Gajapade,Seenu,"Harsha, Arun, Siddesh, Thanmayi, Navya, Monisha, Victory Vasu, Master Anand",Drama,,2016,Kannada,Sandalwood
Jwalantham,Ambarish B M,"Jwala, Deepthi Kapse, Deepa Gowda, Achyuth Kumar, Yashwanth Shetty, Chetan Poojari, Rohan Kidiyoor, Arasu, Pavan",Thriller,,2016,Kannada,Sandalwood
Nanilde Nee Irtheeya,Veeresh Buradi,"Sampath, Kalpana",Drama,,2016,Kannada,Sandalwood
Priyanka,Dinesh Babu,"Priyanka Upendra, Tejas, Prakash Raj, Shivadwaj, Avinash",Thriller,,2016,Kannada,Sandalwood
Shivayogi Sri Puttayyajja,Hamsa Vijeth,"Vijay Raghavendra, Shruthi, Anu Prabhakar, Abhijeeth, Shashikumar, Shankaralinga Sugnalli, Umesh Navale",Biographical,,2016,Kannada,Sandalwood
Banavasi,Dheeraj Surya,"Lochan Barga, Sanathani, Sanjay Shivan, Ramesh Bhat, Dingri Nagaraj, Siddaraj Kalyankar",Drama,,2016,Kannada,Sandalwood
Preethiyalli Sahaja,Ratnaja,"Surya, Aqsa Bhatt, Raghu Mukherjee, Avanthika Mohan, Devaraj, Suhasini Maniratnam, Avinash",Romance,,2016,Kannada,Sandalwood
Shivalinga,P. Vasu,"Shiva Rajkumar, Vedhika, Urvashi, Avinash, Vinaya Prasad, Ashok, Pradeep Rawat, Sadhu Kokila",Thriller,,2016,Kannada,Sandalwood
Actor,Dayal Padmanabhan,"Naveen Krishna, Sihikahi Geetha",Psychological thriller,,2016,Kannada,Sandalwood
Bhale Jodi,Sadhu Kokila,"Sumanth Shailendra, Shanvi Srivastava, Harshika Poonacha, Ravi Shankar, Hariprriya, Sadhu Kokila",romantic comedy,,2016,Kannada,Sandalwood
Madhura Swapna,Ravirathnam Karamala,"Arjun Kapikad, Keerthana Podwal, Mahalakshmi, Avinash, Vinaya Prasad, Ashok, Mukhyamantri Chandru, Ramakrishna",Romance,,2016,Kannada,Sandalwood
Nan Love Track,Kathir,"Rakshit Gowda, Nidhi Kushalappa, Manoj Kumar, Achyuth Kumar, Sudha Belawadi",Romance,,2016,Kannada,Sandalwood
Raj Bahaddur,Alwin,"Thriller Puneeth, Sri Shruthi, Saikumar, Thriller Manju, Anitha Bhat, Harish Roy",Action,,2016,Kannada,Sandalwood
U The End A,Nagendra Karanik,"Nagendra, Kumuda Gowda, Yashaswini, Ananth Nag, Sadhu Kokila, Rangayana Raghu, Avinash, Raju Thalikote",Thriller,,2016,Kannada,Sandalwood
400,Prakash Kabettu,"Prakash Kabettu, Rashmi, Raghavendra Rai, Jayaprakasha Mavinakuli, Lakshmi Swarajya, Sandeep Kumar",Thriller,,2016,Kannada,Sandalwood
Game,A. M. R. Ramesh,"Arjun Sarja, Shaam, Manisha Koirala, Aqsa Bhatt, Seetha",Thriller,,2016,Kannada,Sandalwood
Krishna-Rukku,Anil Kumar,"Ajay Rao, Amulya, Lekha Chandra, Girija Lokesh, Shobharaj",Romance,,2016,Kannada,Sandalwood
Mareyalaare,Sharath Kadri,"Thandav, Pavithra Belliyappa, Avinash, Mithra, Gunashekar, Malathishree",Romance,,2016,Kannada,Sandalwood
Preethi Kithabu,Vittal Bhat,"Nihal, Duniya Rashmi, Poorvi Joshi, Sujay, Avinash, Ramesh Bhat",Romance,,2016,Kannada,Sandalwood
Whatsapp Love,Raam,"Jeeva, Aishwarya Sindhogi, Mamatha Rahuth, Chikkanna, Srikanth, Thilak, Srinagar Kitty, Shravya",Romance,,2016,Kannada,Sandalwood
...Re,Sunil Kumar Desai,"Ramesh Aravind, Ananth Nag, Harshika Poonacha, Loknath, Sumana, Suman Nagarkar, Ramesh Bhat, Shivaram, Master Hirannaiah, Sharath Lohitashwa",Comedy-drama,,2016,Kannada,Sandalwood
Chadurida Karmoda,K. N. Krishnamurthy Rao,"Gangadhar, Smitha Gowda, Dharani, Chandrahas Suvarna, Sathish Gowda",Drama,,2016,Kannada,Sandalwood
Dandu,Sanjeev Megoti,"Neeraj Shyam, Saikumar, Neha Saxena, Disha Poovaiah, Thriller Manju, Thulasi Shivamani, Ramesh Bhat",Action,,2016,Kannada,Sandalwood
Supari Surya,R Raghuraj,"Virat, Madhurima Banerjee, Sadhu Kokila, Sharath Lohitashwa, Ugram Manju, Bhavya",Action,,2016,Kannada,Sandalwood
Tha,Giridhar P,"Vinod, Bindu, Krishna, Roja, Deepesh, Bhanu Prasad, Ammu Prasad, Naveen, Rajesh",Horror,,2016,Kannada,Sandalwood
Tyson,K Ramnarayan,"Vinod Prabhakar, Gayathri Iyer, Srinivasa Murthy, Vinaya Prasad, Chikkanna, Suman, Ravi Kale, Thriller Manju",Action,,2016,Kannada,Sandalwood
Bullet Rani,Sajid Qureshi,"Nisha Kothari, Ashish Vidyarthi, Avinash, Ravi Kale, Amith, Shafi",Action,,2016,Kannada,Sandalwood
Aham,Jayagaja Venkatesh,"Naveen Krishna, Bhoomika, Archana, Jai Devaraj, Ramesh Bhat, Bhavya",Action,,2016,Kannada,Sandalwood
CBI Sathya,Y. Krishnam Raju,"Thriller Manju, Abhijith, Archana, Gayathri, Tara, Doddanna, M. S. Umesh",Action,,2016,Kannada,Sandalwood
Chiravada Nenapu,Vincent Bernard,"Gurunandan, Sharanya, Snehith Gowda, Thaniya, Ramakrishna, Jai Jagadish",Romance,,2016,Kannada,Sandalwood
Kiragoorina Gayyaligalu,D. Sumana Kittur,"Shwetha Srivatsav, Yogesh, Ajay Rao, Kishore, Sukrutha Wagle, Sonu Gowda, Karunya Ram, Achyuth Kumar, Sharath Lohitashwa, Sundar, S. Narayan, Girija Lokesh, Lakshmi Chandrashekar, Ravishankar Gowda",Crime thriller,,2016,Kannada,Sandalwood
Simpallag Innondh Love Story,Suni,"Praveen Tej, Meghana Gaonkar, Master Hemanth",Romance,,2016,Kannada,Sandalwood
Sri Sathyanarayana,Harish Raj,"Harish Raj, Ramya Barna, Chandrashekar, Jai Jagadish, Ramakrishna, Radha Ramchandra",Drama,,2016,Kannada,Sandalwood
Bheeshma,Raviraj,"Kishore, Hardika Shetty, Nakul, Shobhraj, G Ramachandran, Bullet Prakash",Action,,2016,Kannada,Sandalwood
Mahaveera Machideva,Nandi Kameshwara Reddy,"Saikumar, Charulatha, B. C. Patil, M. S. Umesh, Vijayakashi, Ramesh Bhat, Suchithra",Biographical drama,,2016,Kannada,Sandalwood
Ranatantra,Aadiram,"Vijay Raghavendra, Hariprriya, Sathyajith, Bhajarangi Madhu, Vishal Hegde, Aishwarya Sindhogi",Action thriller,,2016,Kannada,Sandalwood
Byadagi Mirchi,B. S. Sanjay,"Vishnuvardhana, Manisha Choudhary, Madhuchanda, Madhusudan, Alisha, Victory Vasu",Adult comedy,,2016,Kannada,Sandalwood
Cinema My Darling,Gaurish Akki,"Vihan Gowda, Sanjjanaa, Manojava Galagali, Shashi Deshpande, Sanchari Vijay",Romance,,2016,Kannada,Sandalwood
Jessie,Pawan Wadeyar,"Dhananjay, Parul Yadav, Raghu Mukherjee, Sumalatha, Avinash, Ramakrishna",Romance,,2016,Kannada,Sandalwood
Kala Bhairava,Shiva Prabhu,"Yogesh, Akhila Kishore, Sharath Lohitashwa, Rangayana Raghu, Mesthri Balu, Suchendra Prasad",Action,,2016,Kannada,Sandalwood
Matthe Shhh,Wesley Brown,"Vijay Chendoor, Shruthi Heera, Sushma, Ashok Kashyap, Ram, Shamitha Shah",Horror,,2016,Kannada,Sandalwood
Nithya Jothe Sathya,Srinag,"Manish Babu, Thejaswini, Devaraj, Kempegowda, Kuri Ranga, Mithra, Vishwa, Dinesh",Romance,,2016,Kannada,Sandalwood
Half Mentlu,Lakshmi Dinesh,"Sandeep, Sonu Gowda, Mico Nagaraj, Lakshmidevamma, Tabla Nani, Achyuth Kumar",Drama,,2016,Kannada,Sandalwood
Kollegala,Venkatesh Deekshith,"Venkatesh Deekshith, Deepa Gowda, Kiran Gowda, Dharma Thej, Suchendra Prasad, Karthik, Avani, Srinivas",Action,,2016,Kannada,Sandalwood
Koudi,Ravindranath Sirivara,"B. Jayashree, Manasa Joshi, Madhu, Sumathi Patil, Sridhar Kaveri, Chethan Kumar, Anupama, Venkataraju, Dwarakish Reddy",Drama,,2016,Kannada,Sandalwood
Sri Chakram,Govinde Gowda,"Arav Surya, Teena Ponnappa, Sneha, Shobhraj, Jai Jagadish, Bank Janardhan",Drama,,2016,Kannada,Sandalwood
Jai Maruthi 800,A. Harsha,"Sharan, Shruti Hariharan, Shubha Poonja, Sadhu Kokila, Arun Sagar",Comedy,,2016,Kannada,Sandalwood
Siganduru Chowdeshwari Mahime,Shashikumar,"Sudharani, Harish Raj, Shubha Poonja, Shankar Bhat, Sanjana Naidu",Devotional,,2016,Kannada,Sandalwood
Ramabai,M. Ranganath,"Yagna Shetty, Dr. Sidram Karnik",Biographical,,2016,Kannada,Sandalwood
Raja Nanna Raja (Re-release),A. V. Seshagiri Rao,"Rajkumar, Aarathi, K. S. Ashwath, Chandrashekar, Thoogudeepa Srinivas",Romance,,2016,Kannada,Sandalwood
Red,Rajesh Murthy,"Raj Aryan, Kamini, Rahul Somanna, M J Pruthvi, Panchami",Erotic thriller,,2016,Kannada,Sandalwood
The Great Story of Sodabuddi,Jyothirao Mohith,"Uthpal Gowda, Anusha, Khushi, Rangayana Raghu, Achyuth Kumar, Master Hemanth",Romance,,2016,Kannada,Sandalwood
Apsare,Sarathi,"Mamatha Rahuth, Kalla Police Rajendra, Ashok Kheny, Yash Kanodia, Nagendra Urs, Sanjeev, Prasad",Romance,,2016,Kannada,Sandalwood
Babruvahana (Re-release),Hunsur Krishnamurthy,"Rajkumar, B. Sarojadevi, Kanchana, Jayamala, Vajramuni, Ramakrishna, Thoogudeepa Srinivas",Epic,,2016,Kannada,Sandalwood
Bilindar,Ravi Basrur,"Ravi Basrur, Sheeja Shetty",,,2016,Kannada,Sandalwood
Yashogathe,Vinod J. Raj,"Manasa Joshi, Pavithra Belliyappa, Lohith Surya, Tvisha Adappa Tandur",Horror drama,,2016,Kannada,Sandalwood
Chakravyuha,M. Saravanan,"Puneeth Rajkumar, Rachita Ram, Arun Vijay, Abhimanyu Singh, Bhavya, Rangayana Raghu, Sadhu Kokila",Action,,2016,Kannada,Sandalwood
Ooty,Mahesh Kumar,"Avinash Narasimharaju, Naina Sarwar, Guruprasad, Nikhil, Giriraj",Romantic drama,,2016,Kannada,Sandalwood
Akira,G. Naveen Reddy,"Anish Tejeshwar, Aditi Rao, Krishi Tapanda, Rangayana Raghu, Avinash",Romantic drama,,2016,Kannada,Sandalwood
Mangaata,M. Lohithraj,"Roopesh, Mamatha Rahuth, Pooja, R. N. Sudarshan, Achyuth Kumar, Narayana Swamy",Action,,2016,Kannada,Sandalwood
Thale Bachkolli Powder Hakkolli,A. Venugopal,"Vikram Arya, Chikkanna, Nikita Thukral, Aman Grewal, Bullet Prakash, M. S. Umesh",Comedy,,2016,Kannada,Sandalwood
Thithi,Raam Reddy,"Thammegowda, Channegowda, Abhishek H.N., Singri Gowda",Dark Comedy,,2016,Kannada,Sandalwood
Ishtakamya,Nagathihalli Chandrashekar,"Vijay Suriya, Kavya Shetty, Mayuri Kyatari, Rangayana Raghu, Chikkanna, B. Jayashree, Suman Nagarkar",Romantic drama,,2016,Kannada,Sandalwood
Sakkath Risk,M. G. Raj,"Harish, Raju, Shivu, Nagarjun, Susaikumar, Ria Devadiga, Kavya, Anu, Ravikrishna, Jaisurya, Shivu, Rohith, Nataraj, Aruna, Ugram Ravi",Horror,,2016,Kannada,Sandalwood
Style King,P. C. Shekar,"Ganesh, Remya Nambeesan, Rajendran, Rangayana Raghu, Sadhu Kokila",Action,,2016,Kannada,Sandalwood
Daksha Yagna,Siddegowda GBS,"Somu, Niharika, Priyanka, Shwetha, Shiva, Niranjan, Sachin, Sathish Ponnayya, Nagendra Prasad",Epic,,2016,Kannada,Sandalwood
Thandava,Gopal,"Vasanth, Chandini, Dharma, Mico Nagaraj, Srinivasa Prabhu, Swathi Ambarish, Ashwin",Action,,2016,Kannada,Sandalwood
U Turn,Pawan Kumar,"Shraddha Srinath, Roger Narayan, Radhika Chetan, Dileep Raj, Skanda Ashok, Krishna Hebbale, Sudha Belawadi, Aarna Kulkarni",Thriller,,2016,Kannada,Sandalwood
Apoorva,V. Ravichandran,"V. Ravichandran, Apoorva, Vijay Raghavendra, Sudeep, P. Ravi Shankar, Suchendra Prasad",Romance,,2016,Kannada,Sandalwood
Coma,"Ravi, Chethan","Karthik Kumar, Shruthi Nandish, Guruprasad, S. K. Bhagavan, Ranjan Mishra, Suchendra Prasad, Shille Manju, Ajith",Drama,,2016,Kannada,Sandalwood
Karvva,Navaneeth,"Thilak, Devaraj, Anisha Ambrose, RJ Rohith, Anu Poovamma, Poonam Singar, Vijay Chendoor, Srinivas Prabhu",Thriller,,2016,Kannada,Sandalwood
Lehya Ajji Lehya,Devaraj,"Lakshmiraj Shetty, Nayana Krishna, Smruthi Gowda Sowbhagya, Anitha",Adult romance,,2016,Kannada,Sandalwood
Mr. Mommaga,N. Raghavan,"S S Ravi, Oviya, Rangayana Raghu, Avinash, Kuri Prathap, Bullet Prakash, Girish, M. N. Lakshmi Devi",Drama,,2016,Kannada,Sandalwood
Shalini,C. Mallikarjun,"Santhosh, Prema Kanchan, Puneeth, Aravind, Anvitha, Kavya Gowda, Shobhraj",Horror,,2016,Kannada,Sandalwood
Suli,P. H. Vishwanath,"Srinath, Pragathi A S, Jayaram Ninasam, Susheelamma, Advithi, Ashwithi, Chennakeshava, Lingaraju",Drama,,2016,Kannada,Sandalwood
Birth,Shivu Holalu,"Srikanth, Duniya Rashmi, Disha Poovaiah, Madhusudan, Chandrashekar, Dhanush, Thejas",Drama,,2016,Kannada,Sandalwood
Godhi Banna Sadharana Mykattu,Hemanth M. Rao,"Ananth Nag, Rakshith Shetty, Shruthi Hariharan, Achyuth Kumar, Vasishta N. Simha, Ravikiran",Drama,,2016,Kannada,Sandalwood
Brahma Vishnu Maheshwara,Swaroop Swara,"Santhosh MH, Anjan Dev, Sunil, Preetham Puneeth, Keerthi Lakshmi, Aishwarya, Jeevitha, Chikkanna, Rangayana Raghu, Bullet Prakash, Sadhu Kokila",Action – drama,,2016,Kannada,Sandalwood
Dress Code,Shivu Kumar,"Pruthvi, Hema, Divya, Kanchana, Shivu Balaji, Harish",Drama,,2016,Kannada,Sandalwood
Jaggu Dada,Raghavendra Hegde,"Darshan, Deeksha Seth, Ananth Nag, P. Ravi Shankar, Urvashi, Srujan Lokesh, Sharath Lohitashwa, Vishal Hegde, Rajat Bedi, Achyuth Kumar, Sadhu Kokila, Bullet Prakash, Rachita Ram, Deepika Kamaiah, Pranitha Subhash",Action,,2016,Kannada,Sandalwood
Beat,Ghanashyam,"Patre Ajith, Harshika Poonacha, Shilpa, Shankar Ashwath, Joe Simon, Amith",Romance,,2016,Kannada,Sandalwood
Jothegathi,K. Shashidhar,"Lakshmi Hegde, Manjunath Hegde, Prashanth Malur, Thanuja Mohan",Romance,,2016,Kannada,Sandalwood
Mandya Star,Parva MRK,"Lokesh, Archana, Ranjitha, Puttainiah, Jai Jagadish, Om Prakash Rao, Padmaja Rao",Drama,,2016,Kannada,Sandalwood
Home Stay,Santhosh Kodenkeri,"Ashok Balakrishnan, Sayali Bhagat, Shruti, Ravi Kale, Rishab Shetty, H. G. Dattatreya",Suspense thriller,,2016,Kannada,Sandalwood
Jigarthanda,Shiva Ganesh,"Raahul, P. Ravi Shankar, Samyukta Hornad, Chikkanna, Sadhu Kokila, H. G. Dattatreya",Black comedy,,2016,Kannada,Sandalwood
Lakshmana,R. Chandru,"Anup Revanna, Meghana Raj, V. Ravichandran, Baahubali Prabhakar, Chikkanna, Pradeep Rawat, Sadhu Kokila, Sridevi Vijayakumar",Action,,2016,Kannada,Sandalwood
Raktha Shasana,V. Manju,"Shivu, Rashmitha, Shobhraj",Thriller,,2016,Kannada,Sandalwood
Sahasa Simha (Re-release),Joe Simon,"Vishnuvardhan, Kajal Kiran, Rajyalakshmi, Vajramuni, Dheerendra Gopal, Thoogudeepa Srinivas",Action,,2016,Kannada,Sandalwood
Naani,Sumanth,"Manish Arya, Priyanka Rao, Baby Suhasini, Suhasini Maniratnam, Jai Jagadish, Kishori Ballal, Ramesh Pandith, Ramesh Bhat",Horror,,2016,Kannada,Sandalwood
Zoom,Prashant Raj,"Ganesh, Radhika Pandit, Kashinath, Dev Gill, Sadhu Kokila, Nurse Jayalakshmi",Romantic comedy,,2016,Kannada,Sandalwood
Mathu Kathe,Lucky,"Krishna Kumar, Gouthami Gowda, Harsha, Rachana",Drama,,2016,Kannada,Sandalwood
Run Antony,V. Raghu Shastry,"Vinay, Rukshar Mir, Sushmitha Joshi, Devaraj, Saikumar, Bullet Prakash, K. S. Sridhar, Shivajirao Jadhav, H. G. Dattatreya",Romantic comedy,,2016,Kannada,Sandalwood
Bhujanga,Jeeva,"Prajwal Devaraj, Meghana Raj, Sadhu Kokila, Jai Jagadish, Bullet Prakash",Action drama,,2016,Kannada,Sandalwood
Kalpana 2,R. Anantha Raju,"Upendra, Priyamani, Avantika Shetty, Vinaya Prasad, Ramesh Bhat, Prakash Heggodu, Thulasi Shivamani",Horror,,2016,Kannada,Sandalwood
