Title,Director,Cast,Genre,Music,year,language,industry
Sri Lakshmamma Katha,Ghantasala Balaramayya,"A. Nageswara Rao, Anjali Devi, G. Varalakshmi, Kasturi Siva Rao",Folklore,C. R. Subburaman,1950.0,Telugu,Tollywood
Sri Saibaba,Pattabhi,"Mannava Ramachandra Rao, Adhanki Srirama Murthy, Hemalatha, C. S. R. Anjaneyulu, Parepalli Subba Rao, Surabi Balasaraswati, Bharathi Devi",Devotional,Mallikarjun (Mallik),1950.0,Telugu,Tollywood
Swapna Sundari,Ghantasala Balaramayya,"A. Nageswara Rao, Anjali Devi, G. Varalakshmi, Kasturi Siva Rao, Surabhi Balasaraswathi",Fantasy,C. R. Subburaman,1950.0,Telugu,Tollywood
Thirugubatu,P. Pullaiah,"C. H. Narayana Rao, Santha Kumari, C. Krishnaveni, Adhanki Srirama Murthy, 'Baby' Mallika",Social,Bhimavarapu Narasimha Rao,1950.0,Telugu,Tollywood
Vaali – Sugreeva,Jampana,"C. S. R. Anjaneyulu, Sriranjani Jr., G. Varalakshmi",Devotional,S. Rajeswara RaoPendyala Nageswara RaoMaster VenuGali Penchala Narasimha RaoGhantasala,1950.0,Telugu,Tollywood
Aada Janma,G. R. Rao,"C. H. Narayana Rao, B. S. Saroja, Rama Sharma, Mudigonda Lingamurthy, Ramana Reddy, Girija, Lakshmi Prabha",Drama,S. DakshinamurthiG. Ramanathan,1951.0,Telugu,Tollywood
Aakasa Raju,Jyotish Sinha,"Gowrinatha Sastri, C. Lakshmi Rajyam, C. S. R. Anjaneyulu, Kumari, Adhanki Srirama Murthy, T. Kanakam",Devotional,,1951.0,Telugu,Tollywood
Agni Pareeksha,M. N. Ramana Rao,"K. Raghuramaiah, C. Lakshmi Rajyam, C. S. R. Anjaneyulu, Lakshmikantam, Kasturi Siva Rao, T. Kanakam, Relangi, Suryakantam",Social,Gali Penchala Narasimha Rao,1951.0,Telugu,Tollywood
Chandravanka,Jithen Banerjee,"K. Raghuramaiah, Kanchanamala, Adhanki Srirama Murthy, Dasari Kotiratnam, Lakshmirajyam Jr., P. Suri Babu, T. G. Kamala Devi",Folklore,Nalam Nageswara RaoGhantasalaS. Kalyanaraman,1951.0,Telugu,Tollywood
Deeksha,K. S. Prakash Rao,"G. Varalakshmi, Madhavapeddi Ramgopal, Kasturi Siva Rao, Seshamamba",Social,Pendyala Nageswara Rao,1951.0,Telugu,Tollywood
Jeevitha Nouka (Dubbed from Malayalam),K. Vembu,"Thikkurissy Sukumaran Nair, B. S. Saroja, P. Adhimoolam, Pankajavalli, S. P. Pillai, Sebastian Kunjukunju Bhagavathar",Social,V. Dakshinamoorthy,1951.0,Telugu,Tollywood
Malliswari,B. N. Reddy,"N. T. Rama Rao, P. Bhanumathi, Sreevatsa, Kumari, Rushyendramani, Doraiswamy, Vangara, Surabhi Kamalabai",Folklore,S. Rajeswara RaoAddepalli Rama Rao,1951.0,Telugu,Tollywood
Mangala,Chandru,"Ranjan, P. Bhanumathi, Indira Acharya, T. R. Ramachandran, Suryaprabha, Doraiswamy, Surabhi Kamalabai",Folklore,M. D. ParthasarathyS. Rajeswara Rao,1951.0,Telugu,Tollywood
Mantra Dandam,K. S. Ramachandra Rao,"A. Nageswara Rao, Sriranjani Jr., C. S. R. Anjaneyulu, Surabhi Balasaraswati, Kasturi Siva Rao",Fantasy,Nalam Nageswara RaoS. Rajeswara Rao,1951.0,Telugu,Tollywood
Marmayogi (Dubbed from Tamil),K. Ramnoth,"M. G. Ramachandran, Anjali Devi, S. V. Sahasranamam, Madhuri Devi, Serukulathur Sama",Action,S. M. Subbaiah NaiduC. R. Subburaman,1951.0,Telugu,Tollywood
Maya Pilla,R. Prakash,"K. Raghuramaiah, C. Lakshmi Rajyam, Kumari, Adhanki Srirama Murthy, Kanchanamala, P. Suribabu, Kasturi Siva Rao, T. Kanakam",Folklore,S. Rajeswara RaoC. N. PanduranganK. Venkatarama Iyer,1951.0,Telugu,Tollywood
Mayalamari,P. Sridhar,"A. Nageswara Rao, Anjali Devi, Kasturi Siva Rao, Raja Reddy, Surabhi Balasaraswathi, C. Lakshmikantam",Fantasy,P. Adinarayana Rao,1951.0,Telugu,Tollywood
Navvithe Navaratnalu,S. Soundararajan,"Rama Sharma, Krishna Kumari, Niramala Devi, Addala",Folklore,G. RamanathanAswathama,1951.0,Telugu,Tollywood
Nirdoshi,H. M. Reddy,"Anjali Devi, Mukkamala, G. Varalakshmi, C. Lakshmikantam, Kanta Rao",Drama,GhantasalaH. R. Padmanabha Sastry,1951.0,Telugu,Tollywood
Pathala Bhairavi,K. V. Reddy,"N. T. Rama Rao, K. Malathi, S. V. Ranga Rao, C. S. R. Anjaneyulu, Relangi, Girija, Hemalathamma Rao, Valluri Balakrishna",Fantasy,Ghantasala,1951.0,Telugu,Tollywood
Pelli Kuthuru (Dubbed from Tamil),N. S. Krishnan,"S. V. Sahasranamam, Padmini, T. S. Balaiah, Lalitha, N. S. Krishnan, T. A. Madhuram, T. S. Durairaj",Social,C. R. Subburaman,1951.0,Telugu,Tollywood
Penkipilla,B. V. Ramanandam,"Chandralekha, Duggirala Satyavathi, Alamuri Kumariratnam, Ammaji, Sundaramani",Drama,P. R. Moni,1951.0,Telugu,Tollywood
Perantalu,T. Gopichand,"C. H. Narayana Rao, C. Krishnaveni, K. Malathi, Mudigonda Lingamurthy, Relangi, C. Lakshmikantam",Drama,B. Rajinikanta RaoAddepalli Rama Rao,1951.0,Telugu,Tollywood
Rupavathi,K. Prabhakar Rao,"C. H. Narayana Rao, Suryaprabha, Suryakantham, Rao Balasaraswathi",Folklore,C. R. Subburaman,1951.0,Telugu,Tollywood
Sarvadikari (Dubbed from Tamil),T. R. Sundaram,"M. G. Ramachandran, Chittor V. Nagaiah, Anjali Devi, M. N. Nambiar, A. Karunanidhi, T. P. Muthulakshmi",Action,S. Dakshinamurthi,1951.0,Telugu,Tollywood
Soudamini,K. B. Nagabhushanam,"A. Nageswara Rao, S. Varalakshmi, C. S. R. Anjaneyulu, P. Kannamba, Relangi, T. R. Rajani",Adventure,S. V. Venkatraman,1951.0,Telugu,Tollywood
Stree Sahasam[6],Vedantam Raghavaiah,"A. Nageswara Rao, Anjali Devi, C. S. R. Anjaneyulu, Kasturi Siva Rao, Suryaprabha, Relangi, Girija",Fantasy,C. R. Subburaman,1951.0,Telugu,Tollywood
Tilottama,Raja of Mirzapur,"A. Nageswara Rao, Anjali Devi, A. V. Subba Rao, Suryaprabha, M. C. Raghavan",Adventure,P. Adinarayana Rao,1951.0,Telugu,Tollywood
Chelleli kapuraanni chakkadiddina badipanthulu (1952 film),B.N.S .Rao,Ogirala Ramachandra Rao,,Drama,1952.0,Telugu,Tollywood
Aadarsham,H. V. Babu,"Jaggayya, Janaki, Savitri",Social,Aswathama,1952.0,Telugu,Tollywood
AakaliDubbed from Malayalam,K. J. Mohan Rao,"Thikkurissy Sukumaran Nair, Prem Nazir, Kumari Thankam, Pankajavalli, S. P. Pillai",Social,P. S. Diwakar,1952.0,Telugu,Tollywood
Athinti KapuramDubbed from Tamil,AcharyaM. Masthan,"M. N. Nambiar, B. S. Saroja, M. G. Chakrapani, G. Sakunthala, G. Muthukrishnan",Drama,S. DakshinamurthiG. Ramanathan,1952.0,Telugu,Tollywood
Chinna Kodalu,Ghantasala Balaramayya,"C. H. Narayana Rao, Kumari, Govindarajula Subba Rao, Suryakantham, G. N. Swamy, Krishna Kumari, Chaya Devi",Social,Aswathama,1952.0,Telugu,Tollywood
Chinnamma Katha,S. V. S. Rama Rao,"Govindarajula Subba Rao, Seshamamba, Kasturi Siva Rao, Krishna Kumari",Social,Veluri Krishna Murthy,1952.0,Telugu,Tollywood
Daasi,L. V. Prasad (Supervising)C. V. Ranganatha Das,"N. T. Rama Rao, C. Lakshmi Rajyam, P. Shanthakumari, S. V. Ranga Rao, Kasturi Siva Rao, Relangi, T. Kanakam",Drama,C. R. SubbaramanS. Dakshinamurthi,1952.0,Telugu,Tollywood
Dharma Devatha,P. Pullaiah,"P. Shanthakumari, Mukkamala, Mudigonda Lingamurthy, Kaushik, Girija, Lalitha, Padmini, Relangi, K. S. Angamuthu, Baby Sachu",Drama,C. R. Subbaraman,1952.0,Telugu,Tollywood
KanchanaDubbed from Tamil,S. M. Sriramulu Naidu,"K. R. Ramaswamy, Lalitha, Padmini, Miss Kumari, Aranmula Ponnamma",Social,S. M. Subbaiah Naidu,1952.0,Telugu,Tollywood
Manavathi,Y. V. Rao,"C. H. Narayana Rao, Mukkamala, Sriranjani Jr., Madhuri Devi, G. Varalakshmi, P. K. Saraswathi, Relangi",Devotional[5],"B. Rajinikanta Rao, H. R. Padmanabha Sastry",1952.0,Telugu,Tollywood
Maradalu Pelli,Mukkamala,"Mukkamala, Suryakumari, Adhanki Srirama Murthy, Krishna Kumari, C. Lakshmikantam",Drama,"V. Nagaiah, Suryakumari",1952.0,Telugu,Tollywood
Mugguru KodukuluDubbed from Tamil,R. Nagendra Rao,"M. K. Radha, R. Nagendra Rao, P. Kannamba, Gemini Ganesan, Sriram, Suryaprabha, Vanaja, Saraswathi, M. S. Sundari Bai",Social,"P. S. Anantharaman, M. D. Parthasarathy",1952.0,Telugu,Tollywood
Palletooru,T. Prakash Rao,"N. T. Rama Rao, Savitri, S. V. Ranga Rao, Nagabhushanam, T. G. Kamala Devi, Ramana Reddy",Social,Ghantasala,1952.0,Telugu,Tollywood
Peda Raithu,K. B. Nagabhushanam,"M. Srirama Murthy, Anjali Devi, P. Kannamba, Relangi, T. P. Muthulakshmi",Drama,H. R. Padmanabha Sastry,1952.0,Telugu,Tollywood
Pelli Chesi Choodu,L. V. Prasad,"N. T. Rama Rao, G. Varalakshmi, Yandamuri Joga Rao, S. V. Ranga Rao, Savitri, Suryakatham",Social,Ghantasala,1952.0,Telugu,Tollywood
Praja Seva,K. Prabhakar Rao,"C. Lakshmi Rajyam, Kutumbarao, Prabala Krishna Murthy",Drama,M. B. Walke,1952.0,Telugu,Tollywood
Prema,P. S. Ramakrishna Rao,"A. Nageswara Rao, P. Bhanumathi, Sriranjani Jr., C. S. R. Anjaneyulu, Relangi, Kasturi Siva Rao, Suryakantham, K. S. Angamuthu",Drama,C. R. Subbaraman,1952.0,Telugu,Tollywood
Priyuralu,T. Gopichand,"Lakshmikantam, Jaggayya, Krishna Kumari, Relangi, T. Kanakam",Drama,S. Rajeswara RaoAddepalli Rama Rao,1952.0,Telugu,Tollywood
Rajeswari,R. Padmanaban,"M. Srirama Murthy, Sriranjani Jr., Madhuri Devi, Govindarajula Subba Rao, Relangi, T. Kanakam",Folklore,Ogirala Ramachandra Rao,1952.0,Telugu,Tollywood
Sahasam,Raja of Mirjapur,"Prabhakar Rao, C. Krishnaveni, T. Kanakam, Prabhakara Reddy",Folklore,M. B. Walke,1952.0,Telugu,Tollywood
Sankranti,C. Pullaiah,"Chandrashekar, P. Shanthakumari, Sriranjani Jr., A. V. Subba Rao, Savitri, Kasturi Siva Rao, Ramana Rao",Drama,Aswathama,1952.0,Telugu,Tollywood
Santhi,Vedantam Raghavaiah,"Govindarajula Subba Rao, Chandra Kumari, Hemalatha, Ramachandra Kasyap, Savitri",Drama,C. R. Subbaraman,1952.0,Telugu,Tollywood
Savati PoruDubbed from Tamil,T. R. SundaramM. Mastan,"G. Muthukrishnan, Sowcar Janaki, T. A. Jayalakshmi, K. K. Perumal, A. Karunanidhi, T. P. Muthulakshmi",Epic,S. Dakshinamurthi,1952.0,Telugu,Tollywood
SingariDubbed from Tamil,T. R. Raghunath,"T. R. Ramachandran, Lalitha, Padmini, Ragini, S. V. Sahasranamam, D. Balasubramaniam, V. K. Ramasamy, K. A. Thangavelu, C. K. Saraswathi, M. S. S. Bhagyam",Drama,S. V. VenkatramanT. R. RamanathanT. A. Kalyanam,1952.0,Telugu,Tollywood
Suvarna Mala,K. Sadasiva Rao,"Aarani Suryanarayana, Surabhi Balasaraswathi",Drama,,1952.0,Telugu,Tollywood
Tingu Ranga,B. A. Subba Rao,"M. Srirama Murthy, S. Varalakshmi, Adhanki Srirama Murthy, Relangi, T. Kanakam",Drama,"T. V. Raju, S. B. Dinakar Rao",1952.0,Telugu,Tollywood
ApekshaDubbed from Tamil,M. Natesan,"Sivaji Ganesan, T. R. Rajakumari, Padmini, T. S. Balaiah, Rushyendramani, Lalitha",Drama,T. R. Pappa,1953.0,Telugu,Tollywood
AmarakaviDubbed from Tamil,F. Nagoor,"M. K. Thyagaraja Bhagavathar, T. R. Rajakumari, B. S. Saroja, N. S. Krishnan, T. A. Madhuram",Folklore,G. RamanathanT. A. Kalyanam,1953.0,Telugu,Tollywood
Ammalakkalu,D. Yoganand,"N. T. Rama Rao, Padmini, Lalitha, Relangi, Rushyendramani",Social,G. RamanathanC. R. SubbaramanViswanathan–Ramamoorthy,1953.0,Telugu,Tollywood
Bratuku Teruvu,P. S. Ramakrishna Rao,"Akkineni Nageswara Rao, Savitri",Drama,,1953.0,Telugu,Tollywood
Chivaruku Miguledhi Emi Unadhi,P. S. Ramakrishna Rao,"A. Nageswara Rao, Savitri, S. V. Ranga Rao, Sriranjani Jr., Relangi, Suryakantham",Drama,C. R. SubbaramanGhantasala,1953.0,Telugu,Tollywood
Kitukendo Cheppave Chalaki Bullemma,P. Bhanumathi,"P. Bhanumathi, N. T. Rama Rao, S. V. Ranga Rao, Relangi, C. S. R. Anjaneyulu",Folklore,C. R. SubbaramanM. S. Viswanathan,1953.0,Telugu,Tollywood
Devadasu,Vedantam Raghavaiah,"A. Nageswara Rao, Savitri, Lalitha, S. V. Ranga Rao",Romance,C. R. Subbaraman,1953.0,Telugu,Tollywood
Gumastha,R. M. Krishnaswamy,"V. Nagaiah, Pandari Bai, B. S. Jayamma, P. V. Narasimha Bharathi, R. S. Manohar, 'Friend' Ramasami, C. K. Saraswathi, M. Saroja",Social,G. RamanathanV. NagaiahC. N. Pandurangan,1953.0,Telugu,Tollywood
InspectorDubbed from Tamil,R. S. Mani,"S. Balachander, Anjali Devi, T. K. Shanmugam, T. K. Bhagavathi, S. A. Natarajan, M. S. Draupathi, P. K. Saraswathi, S. R. Janaki",Drama,G. Ramanathan,1953.0,Telugu,Tollywood
JaganmohiniDubbed from Kannada,Dr. Shankar Singh,"Harini, U. Srinivasa Rao, Prathima Devi",Fantasy,P. Shyamanna,1953.0,Telugu,Tollywood
Kanna Talli,K. S. Prakash Rao,"A. Nageswara Rao, G. Varalakshmi, M. N. Nambiar, R. Nageswara Rao, Rajasulochana, T. D. Vasantha, C. Varalakshmi",Drama,Pendyala Nageswara Rao,1953.0,Telugu,Tollywood
Kodarikam,K. VembuK. Ramakrishna Rao,"Ramachandra Kasyap, S. Varalakshmi, Relangi, Chalam, Suryakantham, Girija",Drama,C. N. Pandurangan,1953.0,Telugu,Tollywood
Lakshmi,K. B. Nagabhushanam,"P. Kannamba, R. S. Manohar, C. V. V. Panthulu, Vanaja, J. P. Chandrababu, M. Saroja",Drama,M. D. Parthasarathy,1953.0,Telugu,Tollywood
Manjari,Y. V. Rao,"C. H. Narayana Rao, G. Varalakshmi, Mukkamala, Y. V. Rao, Rukmini, Rama Sharma, Madhavapeddi Satyam",Folklore,H. R. Padmanabha Sastry,1953.0,Telugu,Tollywood
Naa Chellelu,Ch. Narayana Murthy,"Amarnath, G. Varalakshmi, Chalam, Rama Sharma, Suryakala, Anasuya",Social,C. N. Pandurangan,1953.0,Telugu,Tollywood
Naa Illu,V. Nagaiah,"V. Nagaiah, T. R. Rajakumari, T. S. Balaiah, V. Gopalakrishnan, Girija",Drama,V. NagaiahA. Rama Rao,1953.0,Telugu,Tollywood
Okka Talli PillaluDubbed from Tamil,A. S. A. SamiC. S. Rao,"Sriram, Lalitha, Padmini, Kaushik, D. Balasubramaniam, P. Santha Kumari",Drama,S. M. Subbaiah Naidu,1953.0,Telugu,Tollywood
Pakka Inti Ammayi,C. Pullaiah,"Relangi, Anjali Devi, Addala Narayana Rao, C. S. Rao, A. M. Rajah",Comedy,Aswathamma,1953.0,Telugu,Tollywood
Paradesi,L. V. Prasad,"A. Nageswara Rao, Anjali Devi, Sivaji Ganesan, Relangi, Pandari Bai, Suryakantham",Drama,P. Adinarayana Rao,1953.0,Telugu,Tollywood
ParopakaramDubbed from Tamil,Kamal Ghosh,"G. Varalakshmi, Mukkamala, Savitri, Rama Sharma, Relangi",Drama,Ghantasala,1953.0,Telugu,Tollywood
Pempudu Koduku,L. V. Prasad,"Sivaji Ganesan, M. Srirama Murthy, S. V. Ranga Rao, Savitri, Pushpavalli, L. V. Prasad, Surabhi Balasaraswathi",Drama,S. Rajeswara Rao,1953.0,Telugu,Tollywood
Pichi Pullayya,T. Prakash Rao,"N. T. Rama Rao, Krishna Kumari, Sowcar Janaki, Amarnath, Ramana Reddy",Social,T. V. Raju,1953.0,Telugu,Tollywood
Prapancham,S. L. Ramachandran,"V. Nagaiah, K. Raghuramaiah, M. V. Rajamma, G. Varalakshmi",Drama,M. S. Gnanamani,1953.0,Telugu,Tollywood
Pratigna,Y. R. SwamyH. M. Reddy (Supervision),"Kanta Rao, Savitri, Rajanala, Girija, Ramana Reddy, Gangaratnam",Drama,T. A. Kalyanam,1953.0,Telugu,Tollywood
Prema LekhaluDubbed from Hindi,Raja Nawathe,"Raj Kapoor, Nargis, Pran, Vijyalaxmi",Romance,Shankar–Jaikishan,1953.0,Telugu,Tollywood
Puttillu,Dr. Raja Rao,"Dr. Raja Rao, Jamuna, Mikkilineni, Ramana Reddy, Suryasri, Allu Ramalingaiah",Drama,T. Chalapathi Rao,1953.0,Telugu,Tollywood
RohiniDubbed from Tamil,Kamal Ghosh,"Madhuri Devi, S. V. Ranga Rao, S. A. Natarajan, S. V. Sahasranamam, Rajasulochana, G. Varalakshmi, C. K. Saraswathi, T. P. Muthulakshmi, Lanka Satyam",Drama,G. RamanathanK. V. MahadevanD. C. Dutt,1953.0,Telugu,Tollywood
Thandri Dubbed from Malayalam,M. R. S. Mani,"Prem Nazir, B. S. Saroja, Thikkurissy Sukumaran Nair, Bopan Kunjako, T. S. Jayashree, Baby Girija, S. P. Pillai, Pankajavalli",Social,P. S. Divakar,1953.0,Telugu,Tollywood
Vayyari Bhama,P. Subba Rao,"A. Nageswara Rao, S. Varalakshmi, Sulochana Devi, C. S. R. Anjaneyulu, Chadalavada, Gangaratnam",Adventure,S. Rajeswara Rao,1953.0,Telugu,Tollywood
Achintya Apeksha Ratnavali,S. M. Sriramulu Naidu,"N. T. Rama Rao, P. Bhanumathi, Mukkamala, Relangi, Surabhi Balasaraswathi",Action,S. M. Subbaiah Naidu,1954.0,Telugu,Tollywood
Aggi Ramudu,S. M. Sriramulu Naidu,"P. Bhanumathi, N. T. Rama Rao",Swashbuckler,,1954.0,Telugu,Tollywood
Amara Sandhesam,Adurthi Subba Rao,"Amarnath, Sriranjani Jr., Padmini, Mikkilineni, Relangi",Musical,K. Prasad RaoKelkar,1954.0,Telugu,Tollywood
Annadata,Vedantam Raghavaiah,"A. Nageswara Rao, Anjali Devi, S. V. Ranga Rao, Chalam, Chhaya Devi",Drama,P. Adinarayana Rao,1954.0,Telugu,Tollywood
Anta Manavalle,Tapi Chanakya,"Amarnath, Krishna Kumari, V. Narasimha Rao, Jamuna, S. V. Ranga Rao, Suryakantham, C. S. R. Anjaneyulu, Ramana Reddy, Perumallu",Drama,Master Venu,1954.0,Telugu,Tollywood
Baalanandam,K. S. Prakash Rao,"Relangi Satyanarayana Babu, Kundu, Turlapati Vijaya Lakshmi, Mallika, Nidadavol Jogabai, Kanda Mohan",Drama,Pendyala Nageswara Rao,1954.0,Telugu,Tollywood
Bangaru Bhoomi[Dubbed from Tamil],A. T. Krishnaswamy,"Anjali Devi, T. R. Ramachandran, R. S. Manohar, Mynavathi, K. Sarangkapani, T. P. Muthulakshmi, K. A. Thangavelu",Drama,Thurayur Rajgopal SarmaR. Rajagopal,1954.0,Telugu,Tollywood
Chakrapani,P. S. Ramakrishna Rao,"A. Nageswara Rao, P. Bhanumathi, C. S. R. Anjaneyulu, Amarnath, Ramana Reddy, Suryakantam, T. G. Kamala Devi, Allu Ramalingaiah",Comedy,P. Bhanumathi,1954.0,Telugu,Tollywood
Chandraharam,K. Kameswara Rao,"N. T. Rama Rao, Sriranjani Jr., Savitri, S. V. Ranga Rao, Suryakantam, Relangi",Folklore,Ghantasala,1954.0,Telugu,Tollywood
Iddaru Pellalu,F. Nagoor,"N. T. Rama Rao, Jamuna, M. V. Rajamma, C. S. R. Anjaneyulu, K. Siva Rao",Drama,T. R. PappaT. K. KumaraswamyT. A. Kalyanaraman,1954.0,Telugu,Tollywood
Jatakaphalam,R. Nagendra Rao,"S. V. Ranga Rao, R. Nagendra Rao, Chalam, Suryakantam, Suryakala, Surabhi Kamalabai",Comedy,R. Sudharsanam,1954.0,Telugu,Tollywood
Jyothi,K. B. Tilak,"G. Varalakshmi, Ramachandra Kashyap, M. Srirama Murthy, Savitri, K. Siva Rao",Drama,Pendyala Nageswara Rao,1954.0,Telugu,Tollywood
Kalahasti Mahatyam,H. L. N. Simha,"Rajkumar, K. Malathi, M. Lingamurthy, Padmanabham, H. R. Ramachandra Sastry, Yellamma Devi, Rajasulochana",Mythology,R. SudharsanamR. Govardhanam,1954.0,Telugu,Tollywood
Maa Gopi,B. S. Ranga,"V. Nagaiah, G. Varalakshmi, V. Narasimha Rao, Jamuna, Relangi",Drama,Viswanathan–Ramamoorthy,1954.0,Telugu,Tollywood
Manohara[Dubbed from Tamil],L. V. Prasad,"Sivaji Ganesan, T. R. Rajakumari, P. Kannamba, Girija, S. S. Rajendran, Javar Seetharaman",Folklore,S. V. VenkatramanT. R. Ramanathan,1954.0,Telugu,Tollywood
Menarikam,Jampana,"C. H. Narayana Rao, G. Varalakshmi, Rama Sharma, Savitri, Mikkilineni, Relangi, K. Siva Rao",Drama,Pendyala Nageswara Rao,1954.0,Telugu,Tollywood
Nirupedalu,T. Prakash Rao,"A. Nageswara Rao, Jamuna, Ramana Reddy, Chadalavada, Surabhi Balasaraswathi",Drama,T. V. Raju,1954.0,Telugu,Tollywood
Palle Paduchu,B. Subba Rao,"Mukkamala, G. Varalakshmi, Rama Sharma, Krishna Kumari, Chalam",Drama,M. S. Ramarao,1954.0,Telugu,Tollywood
Parivartana,T. Prakash Rao,"N. T. Rama Rao, A. Nageswara Rao, Savitri, Allu Ramalingaiah",Drama,T. Chalapathi Rao,1954.0,Telugu,Tollywood
Peddamanushulu,K. V. Reddy,"Jandhyala Gaurinatha Sastri, M. Lingamurthy, Sriranjani, Jr., Relangi, Ramachandra Kashyap, Hemalatha",Social,Ogirala Ramachandra RaoAddepalli Rama Rao,1954.0,Telugu,Tollywood
Praja Rajyam[Dubbed from Tamil],A. Kasilingam,"K. R. Ramasamy, Padmini, S. S. Rajendran, Anjali Devi",Social,Viswanathan–Ramamoorthy,1954.0,Telugu,Tollywood
Raji Na Pranam[Dubbed from Tamil],K. J. Mahadevan,"T. R. Ramachandran, Sriranjani Jr., Sriram, S. V. Ranga Rao, J. P. Chandrababu, T. P. Muthulakshmi",Romance,S. Hanumantha Rao,1954.0,Telugu,Tollywood
Raju Peda,B. A. Subba Rao,"N. T. Rama Rao, C. Lakshmi Rajyam, S. V. Ranga Rao, Master Sudhakar, Relangi",Folklore,S. Rajeswara Rao,1954.0,Telugu,Tollywood
Raja Guruvu[Dubbed from Tamil],A. S. A. Sami,"K. R. Ramasamy, Sivaji Ganesan, Krishna Kumari, P. K. Saraswathi, S. V. Ranga Rao, Mukkamala, D. V. Narayanasami, S. D. Subbulakshmi, Kaka Radhakrishnan, T. P. Muthulakshmi",Folklore,K. N. Dandayudhapani Pillai,1954.0,Telugu,Tollywood
Rechukka,P. Pullaiah,"N. T. Rama Rao, Anjali Devi, Devika, Mukkamala",Action,Aswathamma,1954.0,Telugu,Tollywood
Sangham,M. V. Raman,"N. T. Rama Rao, Vyjayanthimala, Anjali Devi, S. Balachander, V. Nagaiah, S. V. Ranga Rao",Romance,R. Sudharsanam,1954.0,Telugu,Tollywood
Sati Sakkubai,K. B. Nagabhushanam,"K. Raghuramaiah, P. Kannamba, S. Varalakshmi, Relangi, P. Suribabu, C. S. R. Anjaneyulu, K. Siva Rao",Comedy,Ogirala Ramachandra Rao,1954.0,Telugu,Tollywood
Todu Dongalu,D. Yoganand,"N. T. Rama Rao, Gummadi, T. G. Kamala Devi, Hemalata, Chalam",Social,T. V. Raju,1954.0,Telugu,Tollywood
Vaddante Dabbu,Y. R. Swamy,"N. T. Rama Rao, Jamuna, Peketi Sivaram, Sowcar Janaki, Allu Ramalingaiah",Comedy,T. A. Kalyanam,1954.0,Telugu,Tollywood
Vipra Narayana,P. S. Ramakrishna Rao,"A. Nageswara Rao, P. Bhanumathi, Relangi, Rushyendramani, Allu Ramalingaiah, Sandhya",Devotional,S. Rajeswara Rao,1954.0,Telugu,Tollywood
Aada Bidda,Erra Apparao,"R. Nageswara Rao, Kanchana, Pushpalatha",Drama,"B. Gopalam, T. V. Raju",1955.0,Telugu,Tollywood
Anarkali,Vedantam Raghavaiah,"Akkineni Nageswara Rao, Anjali Devi, S. V. Ranga Rao",Historical,P. Adinarayana Rao,1955.0,Telugu,Tollywood
Antha Inthe (Tamil Dub),R. M. Krishnasami,"Sivaji Ganesan, Lalitha, Padmini, Ragini, T. S. Balaiah",,G. Ramanathan Lyrics:- Atreya,1955.0,Telugu,Tollywood
Ante Kaavali,K. S. Prakash Rao,"Jaggayya, G. Varalakshmi, Sriram, K. Malathi",Drama,Pendyala Nageswara Rao,1955.0,Telugu,Tollywood
Ardhangi,P. Pullaiah,"Savitri, Akkineni Nageswara Rao, Gummandi",Drama,"B. Narasimha Rao, Master Venu",1955.0,Telugu,Tollywood
Athanu Evaru (Malayalam Dub),Antony Mitradas,"Prem Nazir, Miss Kumari, S. P. Pillai, Bahadoor (debut)",,Br. Lakshmanan,1955.0,Telugu,Tollywood
Bangaru Papa,B. N. Reddy,"S. V. Ranga Rao, Jaggayya, Jamuna",Drama,Addepalli Rama Rao,1955.0,Telugu,Tollywood
Beedhala Aasthi,D. L. Ramachander,"Gummandi, Jaggayya, Sowkar Janaki, Suryakantam",Drama,Master Venu,1955.0,Telugu,Tollywood
Cherapakura ChedevuDubbed in Tamil as Illarame Inbam and released in 1956,K. Bhaskar Rao,"N. T. Rama Rao, Sowkar Janaki, Relangi Venkata Ramaiah, Rajasulochana",Drama,Ghantasala,1955.0,Telugu,Tollywood
Donga Ramudu,K. V. Reddy,"Akkineni Nageswara Rao, Savitri, Jamuna",Drama,Pendyala Nageswara Rao,1955.0,Telugu,Tollywood
Jayasimha,D. Yoganand,"N. T. Rama Rao, Anjali Devi, Kanta Rao, Waheeda Rehman",Historical,T. V. Raju,1955.0,Telugu,Tollywood
Kanyadhanam[1]Dubbed into Tamil as Pathiye Deivam and released in 1957,B. Vittalacharya,"Kanta Rao, Sowkar Janaki, Waheeda Rehman",Historical,Rajan–NagendraFor Tamil version: M. Ranga Rao,1955.0,Telugu,Tollywood
Kanyashulkam,P. Pullaiah,"N. T. Rama Rao, Savithri, Sowkar Janaki",Drama,Ghantasala,1955.0,Telugu,Tollywood
Missamma,L. V. Prasad,"N. T. Rama Rao, Akkineni Nageswara Rao, Savithri, Jamuna",Drama,S. Rajeswara Rao,1955.0,Telugu,Tollywood
Pasupu Kumkuma,G. D. Joshi,"G. Varalakshmi, Gummandi, Jaggayya, Sowkar Janaki",Drama,M. Ranga Rao,1955.0,Telugu,Tollywood
Pathiye Prathyaksha Dhaivamu (Tamil Dub),T. R. Raghunath,"Gemini Ganesan, Anjali Devi, Lalitha, Chittor V. Nagaiah",,Hemant Kumar & Addepalli Rama Rao,1955.0,Telugu,Tollywood
